TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P042_01,P042_03,P042_04,P043,P044_01
06,01,07,06,00200,0066,2622128,1,10,2107,2,0.2
06,01,07,06,00200,0067,2911128,1,11,2620,2,0.1
06,01,07,06,00200,0068,2911154,1,10,2503,2,0.1
06,01,07,06,00200,0069,2928471,1,9,2107,2,0.25
06,01,07,06,00200,0070,2928403,1,9,2503,2,0.25
06,01,07,06,00200,0071,2928461,1,9,2503,2,0.1
06,01,07,06,00200,0072,2928402,1,8,2503,2,0.1
06,01,07,06,00200,0073,2911151,1,8,2616,2,0.05
06,01,07,06,00200,0074,2928476,1,8,2503,2,0.25
06,01,07,06,00200,0075,2928409,1,9,2503,2,0.2
06,01,07,06,00200,0076,0416155,1,11,2620,2,0.1
06,01,07,06,00300,0001,2606058,1,7,2107,2,0.25
06,01,07,06,00300,0002,3638174,1,8,2503,2,0.2
06,01,07,06,00300,0003,0249189,1,6,2107,2,0.1
06,01,07,06,00300,0004,2606059,1,8,2107,2,0.5
06,01,07,06,00300,0005,2911144,1,7,2616,2,2.0
06,01,07,06,00300,0006,2606057,1,7,2616,2,0.5
06,01,07,06,00300,0007,2606056,1,10,2107,2,0.25
06,01,07,06,00300,0008,2606050,1,9,2503,2,0.2
06,01,07,06,00300,0009,2606053,1,8,2620,2,0.25
06,01,07,06,00300,0010,0249040,1,8,2620,2,0.25
06,01,07,06,00300,0011,2606051,1,8,2107,2,0.25
06,01,07,06,00300,0012,3638173,1,9,2620,2,0.01
06,01,07,06,00300,0013,2606049,1,9,2107,2,0.25
06,01,07,06,00300,0014,2606044,1,9,2620,2,0.01
06,01,07,06,00300,0015,2606045,1,9,2602,2,0.02
06,01,07,06,00300,0016,0249039,1,9,2620,2,0.02
06,01,07,06,00300,0017,2911177,1,6,2620,2,0.25
06,01,07,06,00300,0018,2606041,1,9,2503,2,0.02
06,01,07,06,00300,0019,2606042,1,5,2503,2,0.01
06,01,07,06,00300,0020,2606055,1,8,2503,2,0.2
06,01,07,06,00300,0021,2911180,1,9,2107,2,0.75
06,01,07,06,00300,0022,2911162,1,8,2602,2,0.02
06,01,07,06,00300,0023,2911175,1,9,2616,2,0.02
06,01,07,06,00300,0024,2911179,1,9,2503,2,0.03
06,01,07,06,00300,0025,2911176,1,6,2107,2,0.2
06,01,07,06,00300,0026,2911168,1,2,2620,2,0.2
06,01,07,06,00300,0027,2911178,1,8,2503,2,0.01
06,01,07,06,00300,0028,2911166,1,6,2616,2,0.1
06,01,07,06,00300,0029,2911165,1,9,2616,2,0.01
06,01,07,06,00300,0030,2911167,1,6,2503,2,0.1
06,01,07,06,00300,0031,0249038,1,5,2107,2,0.25
06,01,07,06,00300,0032,0249037,1,5,2403,2,0.1
06,01,07,06,00300,0033,2911161,1,8,2107,2,0.25
06,01,07,06,00300,0034,2911163,1,6,2602,2,0.25
06,01,07,06,00300,0035,2911171,1,10,2107,2,0.15
06,01,07,06,00300,0036,2911173,1,5,2616,2,1.0
06,01,07,06,00300,0037,2911174,1,6,2602,2,0.1
06,01,07,06,00300,0038,2622155,1,4,2503,2,0.1
06,01,07,06,00300,0039,2911172,1,7,2403,2,0.1
06,01,07,06,00300,0040,0273380,1,4,2602,2,0.05
06,01,07,06,00300,0041,2622121,1,3,2620,2,0.25
06,01,07,06,00300,0042,2622139,1,5,2616,2,0.15
06,01,07,06,00300,0043,2622133,1,7,2616,2,0.1
06,01,07,06,00300,0044,2622132,1,8,2602,2,0.05
06,01,07,06,00300,0045,2622134,1,11,2107,2,0.25
06,01,07,06,00300,0046,2606033,1,7,2602,2,0.01
06,01,07,06,00300,0047,2622138,1,8,2620,2,0.05
06,01,07,06,00300,0048,2622159,1,6,2503,2,0.2
06,01,07,06,00300,0049,2622197,1,7,2503,2,0.05
06,01,07,06,00300,0050,0249034,1,8,2616,2,0.2
06,01,07,06,00300,0051,2622136,1,8,2620,2,0.2
06,01,07,06,00300,0052,2622156,1,8,2503,2,0.15
06,01,07,06,00300,0053,2911164,1,9,2620,2,0.25
06,01,07,06,00300,0054,2622131,1,8,2620,2,0.01
06,01,07,06,00300,0055,2622124,1,7,2503,2,1.0
06,01,07,06,00300,0056,2622199,1,6,2503,2,0.2
06,01,07,06,00300,0057,0273366,1,1,2602,2,0.02
06,01,07,06,00300,0058,2622157,1,8,2107,2,0.02
06,01,07,06,00300,0059,2606054,1,8,2107,2,0.08
06,01,07,06,00300,0060,2606034,1,3,2616,2,0.02
06,01,07,06,00300,0061,2622181,1,7,2620,2,0.1
06,01,07,06,00300,0062,2622198,1,7,2503,2,0.5
06,01,07,06,00300,0063,2606040,1,8,2503,2,0.02
06,01,07,06,00300,0064,2622145,1,1,2503,2,0.02
06,01,07,06,00300,0065,2622192,1,9,2616,2,0.07
06,01,07,06,00300,0066,2622190,1,4,2503,2,0.2
06,01,07,06,00300,0067,2622182,1,5,2616,2,0.25
06,01,07,06,00300,0068,2622196,1,6,2602,2,0.25
06,01,07,06,00300,0069,2622195,1,7,2107,2,0.15
06,01,07,06,00300,0070,2622189,1,8,2620,2,0.25
06,01,07,06,00300,0071,2622186,1,7,2620,2,0.25
06,01,07,06,00300,0072,2622193,1,8,2616,2,0.2
06,01,07,06,00300,0073,2622184,1,8,2107,2,0.2
06,01,07,06,00300,0074,2622187,1,9,2107,2,1.0
06,01,07,06,00300,0075,2622123,1,7,2616,2,0.1
06,01,07,06,00300,0076,2622191,1,8,2620,2,0.1
06,01,07,06,00300,0077,2606025,1,8,2503,2,0.1
06,01,07,06,00300,0078,2606021,1,8,2503,2,0.2
06,01,07,06,00300,0079,0416161,1,9,2503,2,0.25
06,01,07,06,00300,0080,2606026,1,9,2620,2,0.1
06,01,07,06,00300,0081,2606027,1,8,2107,2,0.25
06,01,07,06,00300,0082,2622126,1,6,2107,2,0.1
06,01,07,06,00300,0083,2606022,1,6,2616,2,0.15
06,01,07,06,00300,0084,2622183,1,8,2602,2,0.25
06,01,07,06,00300,0085,2622147,1,5,2107,2,0.2
06,01,07,06,00300,0086,2622127,1,8,2602,2,0.1
06,01,07,06,00300,0087,2622125,1,10,2620,2,0.1
06,01,07,06,00300,0088,2606029,1,6,2107,2,0.2
06,01,07,06,00300,0089,2622122,1,7,2503,2,0.05
06,01,07,06,00300,0090,2622153,1,8,2107,2,0.02
06,01,07,06,00300,0091,2622150,1,8,2107,2,0.01
06,01,07,06,00300,0092,2622130,1,5,2620,2,0.01
06,01,07,06,00300,0093,2606028,1,9,2503,2,0.2
06,01,07,06,00300,0094,2606039,1,8,2503,2,0.01
06,01,07,06,00300,0095,2622146,1,8,2107,2,0.02
06,01,07,06,00300,0096,2622143,1,7,2503,2,0.01
06,01,07,06,00300,0097,2606023,1,6,2503,2,0.01
06,01,07,06,00300,0098,2606032,1,5,2620,2,0.02
06,01,07,06,00300,0099,2622154,1,5,2503,2,0.1
06,01,07,06,00300,0100,2622151,1,5,2616,2,0.01
06,01,07,06,00300,0101,2622142,1,6,2107,2,0.2
06,01,07,06,00300,0102,2606047,1,6,2503,2,0.1
06,01,07,06,00300,0103,2622144,1,8,2503,2,0.15
06,01,07,06,00300,0104,2606031,1,4,2503,2,0.02
06,01,07,06,00300,0105,2606046,1,1,2107,2,0.03
06,01,07,06,00300,0106,2606030,1,9,2616,2,0.01
06,01,07,06,00300,0107,2606038,1,7,2616,2,0.02
06,01,07,06,00300,0108,2622141,1,7,2107,2,1.0
06,01,07,06,00300,0109,2606037,1,8,2620,2,1.0
06,01,07,06,00300,0110,2928451,1,6,2503,2,0.1
06,01,07,06,00300,0111,2622148,1,10,2616,2,0.1
06,01,07,06,00300,0112,0249033,1,7,2620,2,0.01
06,01,07,06,00300,0113,2622158,1,11,2107,2,0.2
06,01,07,06,00300,0114,0273377,1,8,2107,2,0.25
06,01,07,06,00300,0115,2622149,1,2,2620,2,0.02
06,01,07,06,00300,0116,2622160,1,7,2107,2,0.25
06,01,07,06,00300,0117,0416164,1,10,2620,2,0.2
06,01,07,06,00300,0118,2622194,1,9,2107,2,0.2
06,01,07,06,00300,0119,0273361,1,3,2503,2,0.25
06,01,07,06,00300,0120,0273364,1,7,2107,2,0.25
06,01,07,06,00300,0122,3427425,1,9,2603,2,0.1
06,01,07,06,00300,0123,0273363,1,2,2620,2,0.05
06,01,07,06,00401,0001,0273285,1,1,2616,2,0.25
06,01,07,06,00401,0001,0273285,2,6,2109,2,0.5
06,01,07,06,00401,0001,0273285,3,12,2620,2,0.25
06,01,07,06,00401,0002,2607131,1,9,2620,2,0.25
06,01,07,06,00401,0003,2607129,1,9,2107,2,0.5
06,01,07,06,00401,0004,2607076,1,3,2620,2,0.25
06,01,07,06,00401,0005,0273294,1,8,2620,2,0.25
06,01,07,06,00401,0006,2607125,1,9,2107,2,0.25
06,01,07,06,00401,0007,2607121,1,8,2620,2,0.25
06,01,07,06,00401,0008,2607123,1,9,2107,2,0.25
06,01,07,06,00401,0009,2607127,1,9,2107,2,0.25
06,01,07,06,00401,0010,2607126,1,8,2620,2,0.25
06,01,07,06,00401,0011,2607197,1,4,2503,2,0.2
06,01,07,06,00401,0012,0273284,1,8,2107,2,0.55
06,01,07,06,00401,0012,0273284,2,2,2616,2,0.2
06,01,07,06,00401,0013,2607122,1,8,2107,2,0.25
06,01,07,06,00401,0014,0273283,1,9,2107,2,0.5
06,01,07,06,00401,0015,2607195,1,8,2107,2,0.5
06,01,07,06,00401,0016,2607191,1,8,2616,2,0.1
06,01,07,06,00401,0017,2607200,1,9,2503,2,0.2
06,01,07,06,00401,0018,2607193,1,4,2107,2,0.2
06,01,07,06,00401,0019,2607199,1,10,2620,2,0.25
06,01,07,06,00401,0020,2607192,1,8,2620,2,0.15
06,01,07,06,00401,0021,2607100,1,2,2107,2,0.2
06,01,07,06,00401,0022,2607182,1,9,2616,2,0.3
06,01,07,06,00401,0023,2607187,1,9,2616,2,0.25
06,01,07,06,00401,0024,2607188,1,1,2620,2,0.5
06,01,07,06,00401,0024,2607188,2,9,2107,2,0.5
06,01,07,06,00401,0026,2607181,1,8,2620,2,0.25
06,01,07,06,00401,0028,2607185,1,8,2503,2,0.1
06,01,07,06,00401,0029,2607098,1,8,2620,2,0.15
06,01,07,06,00401,0030,2607183,1,9,2602,2,0.2
06,01,07,06,00401,0031,2607198,1,8,2109,2,0.5
06,01,07,06,00401,0033,0454695,1,9,2620,2,0.15
06,01,07,06,00401,0034,2607084,1,8,2620,2,0.25
06,01,07,06,00401,0035,2607099,1,5,2620,2,0.1
06,01,07,06,00401,0036,2607088,1,9,2107,2,0.25
06,01,07,06,00401,0037,2607096,1,9,2620,2,0.25
06,01,07,06,00401,0038,0273281,1,8,2620,2,0.25
06,01,07,06,00401,0039,2607095,1,9,2620,2,0.1
06,01,07,06,00401,0040,2607093,1,9,2620,2,0.5
06,01,07,06,00401,0041,2928443,1,4,2602,2,0.25
06,01,07,06,00401,0042,0273295,1,9,2620,2,0.1
06,01,07,06,00401,0043,2607186,1,8,2616,2,0.05
06,01,07,06,00401,0044,0273282,1,4,2107,2,0.25
06,01,07,06,00401,0045,2607075,1,8,2107,2,0.1
06,01,07,06,00401,0045,2607075,2,8,2620,2,0.15
06,01,07,06,00401,0046,2607097,1,8,2620,2,0.5
06,01,07,06,00401,0047,2607086,1,9,2107,2,0.25
06,01,07,06,00401,0048,2607079,1,9,2620,2,0.1
06,01,07,06,00401,0049,2607089,1,8,2620,2,0.2
06,01,07,06,00401,0050,2607077,1,1,2503,2,0.25
06,01,07,06,00401,0051,2607085,1,8,2620,2,0.2
06,01,07,06,00401,0052,2607087,1,8,2616,2,0.15
06,01,07,06,00401,0053,2607083,1,8,2620,2,0.25
06,01,07,06,00401,0054,2607072,1,9,2107,2,0.5
06,01,07,06,00401,0055,2607061,1,2,2107,2,0.15
06,01,07,06,00401,0056,2607082,1,8,2620,2,0.3
06,01,07,06,00401,0057,2607062,1,2,2107,2,0.15
06,01,07,06,00401,0058,2607074,1,8,2620,2,0.1
06,01,07,06,00401,0059,2607158,1,9,2620,2,0.1
06,01,07,06,00401,0060,2607066,1,9,2602,2,0.2
06,01,07,06,00401,0061,2607065,1,4,2107,2,0.15
06,01,07,06,00401,0062,2607064,1,8,2620,2,0.2
06,01,07,06,00401,0063,2607063,1,1,2620,2,0.2
06,01,07,06,00401,0064,2607080,1,9,2403,2,0.1
06,01,07,06,00401,0065,2607068,1,9,2620,2,0.25
06,01,07,06,00401,0066,2607149,1,4,2602,2,0.2
06,01,07,06,00401,0067,2607156,1,2,2620,2,0.5
06,01,07,06,00401,0067,2607156,2,7,2107,2,0.5
06,01,07,06,00401,0068,2607071,1,9,2620,2,0.25
06,01,07,06,00401,0069,2607067,1,4,2109,2,0.15
06,01,07,06,00401,0070,2607070,1,4,2107,2,0.2
06,01,07,06,00401,0071,2607146,1,8,2107,2,0.25
06,01,07,06,00401,0072,2607152,1,8,2620,2,0.15
06,01,07,06,00401,0073,2607154,1,4,2602,2,0.1
06,01,07,06,00401,0075,2607147,1,4,2403,2,0.15
06,01,07,06,00401,0077,2607155,1,9,2107,2,0.5
06,01,07,06,00401,0078,2607148,1,8,2620,2,0.15
06,01,07,06,00401,0079,2607150,1,8,2107,2,0.5
06,01,07,06,00401,0080,2607151,1,9,2616,2,0.1
06,01,07,06,00401,0081,2607141,1,3,2403,2,0.15
06,01,07,06,00401,0082,2607142,1,8,2620,2,0.15
06,01,07,06,00401,0083,2607143,1,9,2620,2,0.2
06,01,07,06,00401,0084,2607177,1,8,2602,2,0.25
06,01,07,06,00401,0085,2607153,1,9,2107,2,0.1
06,01,07,06,00401,0087,2607160,1,8,2620,2,0.5
06,01,07,06,00401,0088,2607172,1,5,2403,2,0.25
06,01,07,06,00401,0089,2607145,1,10,2107,2,0.5
06,01,07,06,00401,0090,2607144,1,9,2620,2,0.25
06,01,07,06,00401,0091,2607171,1,8,2620,2,0.2
06,01,07,06,00401,0093,2607170,1,9,2620,2,0.25
06,01,07,06,00401,0095,2607175,1,9,2503,2,0.15
06,01,07,06,00401,0096,2607176,1,5,2616,2,0.25
06,01,07,06,00401,0096,2607176,2,6,2616,2,0.5
06,01,07,06,00401,0097,2607159,1,1,2403,2,0.25
06,01,07,06,00401,0098,0273286,1,9,2620,2,0.15
06,01,07,06,00401,0099,2607120,1,2,2403,2,0.25
06,01,07,06,00401,0100,2607165,1,8,2503,2,0.1
06,01,07,06,00401,0102,2607168,1,8,2620,2,0.1
06,01,07,06,00401,0103,2607119,1,3,2107,2,0.2
06,01,07,06,00401,0104,2607174,1,8,2620,2,0.15
06,01,07,06,00401,0105,2607169,1,1,2403,2,0.1
06,01,07,06,00401,0106,2607173,1,2,2107,2,0.2
06,01,07,06,00401,0107,2607111,1,8,2620,2,0.15
06,01,07,06,00401,0108,2607162,1,3,2503,2,0.1
06,01,07,06,00401,0109,2607167,1,9,2602,2,0.2
06,01,07,06,00401,0110,2607114,1,8,2107,2,0.1
06,01,07,06,00401,0111,2607112,1,7,2620,2,0.25
06,01,07,06,00401,0112,2607109,1,7,2620,2,0.2
06,01,07,06,00401,0113,2607163,1,8,2107,2,0.1
06,01,07,06,00401,0114,2607161,1,4,2602,2,0.15
06,01,07,06,00401,0115,2607118,1,8,2403,2,0.2
06,01,07,06,00401,0116,2607107,1,3,2343,2,0.01
06,01,07,06,00401,0119,2607102,1,8,2620,2,0.5
06,01,07,06,00401,0120,2607113,1,5,2620,2,0.25
06,01,07,06,00401,0121,2607101,1,9,2616,2,0.1
06,01,07,06,00401,0123,2607094,1,8,2107,2,0.25
06,01,07,06,00401,0124,2607116,1,8,2503,2,0.1
06,01,07,06,00401,0125,2607106,1,9,2107,2,0.2
06,01,07,06,00401,0126,2928444,1,8,2620,2,0.5
06,01,07,06,00401,0127,2607110,1,8,2107,2,0.25
06,01,07,06,00401,0128,0249041,1,9,2107,2,0.05
06,01,07,06,00401,0129,0249053,1,3,2503,2,0.1
06,01,07,06,00401,0130,2607105,1,6,2620,2,0.1
06,01,07,06,00401,0131,0249052,1,8,2107,2,0.25
06,01,07,06,00401,0132,0249051,1,8,2620,2,0.2
06,01,07,06,00401,0133,0273288,1,8,2620,2,0.15
06,01,07,06,00401,0134,0273290,1,9,2107,2,0.5
06,01,07,06,00401,0135,0249049,1,8,2503,2,0.25
06,01,07,06,00401,0136,0249045,1,2,2109,2,0.15
06,01,07,06,00401,0137,0249050,1,4,2602,2,0.1
06,01,07,06,00401,0138,0249046,1,9,2620,2,0.25
06,01,07,06,00401,0139,0454730,1,9,2620,2,0.5
06,01,07,06,00401,0140,2771613,1,4,2602,2,0.1
06,01,07,06,00401,0141,0273287,1,9,2503,2,0.25
06,01,07,06,00401,0142,0273293,1,9,2109,2,0.5
06,01,07,06,00401,0142,0273293,2,8,2616,2,0.5
06,01,07,06,00401,0143,2771611,1,5,2107,2,0.1
06,01,07,06,00401,0144,0273291,1,5,2107,2,0.1
06,01,07,06,00401,0145,2771614,1,6,2107,2,0.3
06,01,07,06,00401,0146,2771615,1,9,2107,2,0.2
06,01,07,06,00401,0147,2771612,1,8,2620,2,0.1
06,01,07,06,00401,0148,0249043,1,8,2620,2,0.1
06,01,07,06,00401,0149,0249044,1,9,2616,2,0.1
06,01,07,06,00401,0150,0249054,1,11,2620,2,0.25
06,01,07,06,00402,0001,2929581,1,8,2107,2,0.25
06,01,07,06,00402,0002,2929600,1,9,2616,2,0.5
06,01,07,06,00402,0003,2929582,1,11,2620,2,0.5
06,01,07,06,00402,0004,2929584,1,8,2620,2,0.25
06,01,07,06,00402,0004,2929584,2,12,2107,2,0.25
06,01,07,06,00402,0005,2929583,1,9,2107,2,0.25
06,01,07,06,00402,0006,2929589,1,11,2620,2,0.5
06,01,07,06,00402,0007,2929588,1,8,2403,2,0.1
06,01,07,06,00402,0008,2929587,1,11,2107,2,0.5
06,01,07,06,00402,0008,2929587,2,8,2620,2,0.5
06,01,07,06,00402,0008,2929587,3,2,2503,2,1.0
06,01,07,06,00402,0009,2928504,1,8,2616,2,0.25
06,01,07,06,00402,0009,2928504,2,8,2620,2,0.25
06,01,07,06,00402,0009,2928504,3,7,2503,2,1.0
06,01,07,06,00402,0010,2929585,1,10,2107,2,0.5
06,01,07,06,00402,0010,2929585,2,9,2503,2,0.5
06,01,07,06,00402,0011,2929590,1,10,2107,2,0.25
06,01,07,06,00402,0012,2929591,1,12,2503,2,0.25
06,01,07,06,00402,0012,2929591,2,12,2107,2,0.25
06,01,07,06,00402,0013,2929594,1,7,2107,2,0.25
06,01,07,06,00402,0014,2929593,1,9,2503,2,0.5
06,01,07,06,00402,0015,2929592,1,8,2107,2,0.5
06,01,07,06,00402,0015,2929592,2,11,2620,2,0.5
06,01,07,06,00402,0016,2929595,1,9,2107,2,0.25
06,01,07,06,00402,0016,2929595,2,9,2403,2,0.25
06,01,07,06,00402,0017,2928201,1,12,2107,2,0.5
06,01,07,06,00402,0018,2928219,1,8,2107,2,0.05
06,01,07,06,00402,0019,2929599,1,10,2616,2,0.5
06,01,07,06,00402,0019,2929599,2,8,2620,2,0.25
06,01,07,06,00402,0020,2929596,1,8,2620,2,0.5
06,01,07,06,00402,0021,2929598,1,8,2620,2,0.1
06,01,07,06,00402,0022,0249193,1,9,2620,2,0.25
06,01,07,06,00402,0023,2928220,1,12,2616,2,0.1
06,01,07,06,00402,0024,2928202,1,11,2616,2,0.25
06,01,07,06,00402,0024,2928202,2,11,2107,2,0.25
06,01,07,06,00402,0025,0249022,1,8,2620,2,0.15
06,01,07,06,00402,0026,2928216,1,11,2403,2,0.5
06,01,07,06,00402,0027,2928217,1,8,2107,2,0.1
06,01,07,06,00402,0028,2928218,1,11,2616,2,0.25
06,01,07,06,00402,0028,2928218,2,8,2107,2,0.25
06,01,07,06,00402,0028,2928218,3,9,2620,2,0.25
06,01,07,06,00402,0029,2928215,1,8,2403,2,0.25
06,01,07,06,00402,0030,2928203,1,9,2620,2,0.5
06,01,07,06,00402,0031,2928214,1,10,2107,2,1.0
06,01,07,06,00402,0032,2928212,1,8,2620,2,0.25
06,01,07,06,00402,0033,2928484,1,9,2620,2,0.05
06,01,07,06,00402,0034,2928210,1,6,2620,2,0.25
06,01,07,06,00402,0035,2928205,1,8,2620,2,0.25
06,01,07,06,00402,0036,2928209,1,9,2503,2,0.1
06,01,07,06,00402,0037,2928213,1,9,2107,2,0.1
06,01,07,06,00402,0038,2928222,1,9,2620,2,0.25
06,01,07,06,00402,0038,2928222,2,8,2107,2,0.25
06,01,07,06,00402,0039,2928208,1,9,2616,2,0.5
06,01,07,06,00402,0040,2928207,1,9,2620,2,0.05
06,01,07,06,00402,0041,2928211,1,12,2620,2,0.25
06,01,07,06,00402,0042,2928512,1,8,2620,2,0.05
06,01,07,06,00402,0043,2928515,1,8,2107,2,0.5
06,01,07,06,00402,0044,2928501,1,9,2107,2,0.1
06,01,07,06,00402,0045,2928517,1,9,2620,2,0.05
06,01,07,06,00402,0046,2928514,1,8,2620,2,0.1
06,01,07,06,00402,0047,2928516,1,11,2503,2,0.1
06,01,07,06,00402,0048,2928518,1,11,2620,2,0.5
06,01,07,06,00402,0048,2928518,2,1,2616,2,0.5
06,01,07,06,00402,0048,2928518,3,8,2107,2,0.5
06,01,07,06,00402,0048,2928518,4,8,2503,2,0.25
06,01,07,06,00402,0049,0249190,1,9,2107,2,0.5
06,01,07,06,00402,0049,0249190,2,9,2503,2,0.25
06,01,07,06,00402,0050,2928520,1,9,2616,2,0.05
06,01,07,06,00402,0051,2622165,1,9,2616,2,0.25
06,01,07,06,00402,0052,2928503,1,9,2616,2,0.5
06,01,07,06,00402,0052,2928503,2,8,2503,2,0.25
06,01,07,06,00402,0053,2928204,1,8,2620,2,0.1
06,01,07,06,00402,0054,2928481,1,8,2620,2,0.25
06,01,07,06,00402,0055,2928494,1,9,2620,2,0.1
06,01,07,06,00402,0056,2928493,1,8,2503,2,0.25
06,01,07,06,00402,0057,2928496,1,9,2503,2,0.1
06,01,07,06,00402,0058,2622120,1,9,2616,2,0.25
06,01,07,06,00402,0059,2928495,1,12,2620,2,0.5
06,01,07,06,00402,0060,2928499,1,8,2616,2,0.15
06,01,07,06,00402,0061,2928482,1,11,2620,2,0.1
06,01,07,06,00402,0062,2928488,1,9,2620,2,0.1
06,01,07,06,00402,0063,0249021,1,10,2616,2,0.1
06,01,07,06,00402,0064,2928498,1,9,2107,2,0.1
06,01,07,06,00402,0065,0249192,1,8,2107,2,0.02
06,01,07,06,00402,0066,2928492,1,10,2503,2,0.25
06,01,07,06,00402,0067,2928486,1,8,2620,2,0.05
06,01,07,06,00402,0068,2928490,1,11,2616,2,0.5
06,01,07,06,00402,0068,2928490,2,9,2620,2,0.25
06,01,07,06,00402,0069,2928491,1,9,2620,2,0.1
06,01,07,06,00402,0070,2928483,1,8,2107,2,0.1
06,01,07,06,00402,0071,2928485,1,8,2107,2,0.5
06,01,07,06,00402,0072,2928489,1,10,2616,2,0.05
06,01,07,06,00402,0073,2928224,1,8,2503,2,0.25
06,01,07,06,00402,0074,0249191,1,8,2616,2,0.25
06,01,07,06,00402,0075,2928507,1,12,2616,2,0.25
06,01,07,06,00402,0076,2928508,1,10,2620,2,0.1
06,01,07,06,00402,0077,2928228,1,8,2107,2,0.25
06,01,07,06,00402,0078,2928226,1,11,2616,2,0.1
06,01,07,06,00402,0079,2928513,1,9,2620,2,0.5
06,01,07,06,00402,0080,3638171,1,8,2620,2,0.25
06,01,07,06,00402,0081,2928511,1,10,2107,2,0.5
06,01,07,06,00402,0082,3630998,1,10,2107,2,0.25
06,01,07,06,00402,0083,2911140,1,11,2616,2,0.25
06,01,07,06,00402,0084,2928221,1,10,2616,2,0.5
06,01,07,06,00402,0085,3630999,1,9,2620,2,0.25
06,01,07,06,00402,0086,2928235,1,9,2616,2,0.1
06,01,07,06,00402,0087,2928236,1,11,2107,2,0.25
06,01,07,06,00402,0088,2928509,1,8,2620,2,0.25
06,01,07,06,00402,0089,3638172,1,10,2620,2,0.25
06,01,07,06,00402,0090,2928230,1,11,2616,2,0.25
06,01,07,06,00402,0091,2928229,1,8,2107,2,0.5
06,01,07,06,00402,0092,2911160,1,8,2107,2,0.25
06,01,07,06,00402,0093,2928225,1,8,2620,2,0.5
06,01,07,06,00402,0094,2928510,1,8,2620,2,0.25
06,01,07,06,00402,0095,2928506,1,8,2616,2,0.25
06,01,07,06,00402,0096,2928505,1,10,2620,2,0.25
06,01,07,06,00402,0096,2928505,2,8,2107,2,0.5
06,01,07,06,00402,0097,2928234,1,9,2620,2,0.1
06,01,07,06,00402,0098,2928237,1,9,2616,2,0.25
06,01,07,06,00402,0099,2928223,1,8,2620,2,0.25
06,01,07,06,00402,0100,2928231,1,8,2107,2,0.25
06,01,07,06,00402,0101,2928239,1,8,2107,2,0.5
06,01,07,06,00402,0102,2928227,1,7,2503,2,0.25
06,01,07,06,00402,0103,2928232,1,11,2620,2,0.25
06,01,07,06,00402,0104,2928233,1,10,2616,2,0.25
06,01,07,06,00402,0105,2928240,1,10,2620,2,0.25
06,01,07,06,00402,0106,2928238,1,10,2620,2,0.25
06,01,07,06,00402,0107,2622162,1,9,2107,2,0.2
06,01,07,06,00402,0108,0273373,1,8,2620,2,0.2
06,01,07,06,00402,0109,2622167,1,8,2107,2,0.2
06,01,07,06,00402,0110,2622163,1,12,2616,2,0.1
06,01,07,06,00402,0112,2622164,1,10,2107,2,0.1
06,01,07,06,00402,0113,2622161,1,10,2616,2,0.2
06,01,07,06,00402,0114,2622166,1,9,2620,2,0.25
06,01,07,06,00402,0115,0249023,1,9,2616,2,0.25
06,01,07,06,00402,0116,2911158,1,11,2616,2,0.1
06,01,07,06,00402,0117,2622173,1,8,2616,2,0.06
06,01,07,06,00501,0001,2551963,1,8,2107,2,0.5
06,01,07,06,00501,0002,2551804,1,9,2107,2,0.25
06,01,07,06,00501,0003,2551958,1,8,2616,2,0.25
06,01,07,06,00501,0004,2678606,1,11,2107,2,0.25
06,01,07,06,00501,0005,2551927,1,6,2107,2,0.5
06,01,07,06,00501,0006,2607140,1,9,2602,2,0.25
06,01,07,06,00501,0007,0249060,1,11,2107,2,0.5
06,01,07,06,00501,0008,0273300,1,9,2620,2,0.25
06,01,07,06,00501,0009,2551940,1,8,2107,2,0.25
06,01,07,06,00501,0010,2551912,1,9,2512,2,0.2
06,01,07,06,00501,0011,2678612,1,11,2616,2,0.15
06,01,07,06,00501,0012,2551920,1,10,2620,2,0.15
06,01,07,06,00501,0013,2551916,1,8,2109,2,0.25
06,01,07,06,00501,0015,2551938,1,10,2620,2,0.15
06,01,07,06,00501,0016,2551813,1,8,2620,2,0.25
06,01,07,06,00501,0017,2551814,1,9,2620,2,0.25
06,01,07,06,00501,0018,2551917,1,8,2620,2,0.1
06,01,07,06,00501,0019,2551905,1,9,2620,2,0.1
06,01,07,06,00501,0020,2678619,1,8,2602,2,0.15
06,01,07,06,00501,0021,2678617,1,1,2107,2,0.25
06,01,07,06,00501,0024,2678614,1,4,2109,2,0.5
06,01,07,06,00501,0025,2551818,1,11,2616,2,0.25
06,01,07,06,00501,0027,2678620,1,9,2107,2,1.0
06,01,07,06,00501,0031,2551928,1,10,2616,2,0.25
06,01,07,06,00501,0032,2551933,1,8,2602,2,0.5
06,01,07,06,00501,0033,2551932,1,8,2620,2,1.0
06,01,07,06,00501,0034,2551929,1,9,2616,2,0.1
06,01,07,06,00501,0035,2551939,1,9,2620,2,0.25
06,01,07,06,00501,0035,2551939,2,8,2108,2,0.5
06,01,07,06,00501,0036,0249042,1,8,2620,2,0.1
06,01,07,06,00501,0037,2678618,1,11,2616,2,0.25
06,01,07,06,00501,0038,2551935,1,8,2620,2,0.15
06,01,07,06,00501,0039,2551901,1,9,2109,2,0.15
