TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P117_01,P117_02,P117_03,P117_04,P117_05,P117_06,P118,P119,P120_01,P120_02,P121,P121_01
11,01,07,04,00104,0099,0239931,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0100,0239929,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0101,3429916,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0102,2926976,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0103,3429918,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0104,2926960,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00104,0105,0239900,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0001,2405101,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0002,0889011,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0003,2405119,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0004,2405103,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0005,2405104,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0006,2405105,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0007,2405115,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0008,2405107,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0009,2405109,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0010,2405110,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0011,2405161,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0012,2405165,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0013,2405163,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0014,2405162,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0015,2771121,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0016,2771113,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0017,2771110,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0018,2405113,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0019,2771125,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0020,2405106,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0021,2405118,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00201,0022,0889012,2,1,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0023,2405112,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0024,2771126,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0025,2405117,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00201,0026,2405108,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,07,04,00201,0027,0889040,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0028,2405198,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0029,2405194,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0030,2405173,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0031,2926902,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0032,2771111,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0033,2771117,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0034,2771140,2,2,2,2,2,2,4,2,1,1,0.0,
11,01,07,04,00201,0035,2771128,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0036,2771135,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0037,2771124,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00201,0038,2771116,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0039,2771115,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0040,2771122,2,2,2,2,2,2,4,2,1,2,1.0,
11,01,07,04,00201,0041,2771139,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0042,2771136,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0043,2771137,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0044,2771123,2,2,2,2,1,2,4,2,2,2,2.0,
11,01,07,04,00201,0045,2771138,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0046,2771118,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00201,0047,2771114,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0048,3429169,2,2,2,2,2,2,1,1,2,2,0.0,
11,01,07,04,00201,0049,2405177,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0050,2405172,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0051,3429168,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0052,3429171,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0053,3429165,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0054,3429167,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0055,2405168,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0056,2405169,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0057,2405171,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0058,2405183,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0059,2405184,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0060,2405170,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0061,3429164,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0062,3429161,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0063,2405178,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0064,2405176,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0065,2405175,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0066,2405166,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0067,2771133,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0068,2771127,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0069,2405179,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0070,2405167,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0071,2405164,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0072,2405195,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0073,3429166,2,2,2,2,2,2,4,2,1,1,0.0,
11,01,07,04,00201,0074,2405181,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0075,3429163,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0076,2405116,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0077,2405186,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0078,2405187,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0079,2405185,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,07,04,00201,0080,0549121,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0081,0549122,2,2,2,2,2,2,1,2,1,2,0.0,
11,01,07,04,00201,0082,1189911,2,2,2,2,2,2,4,2,1,1,0.0,
11,01,07,04,00201,0083,2405191,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0084,2405193,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0085,3429162,2,2,2,2,2,2,1,2,1,2,0.0,
11,01,07,04,00201,0086,0549180,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0087,2405197,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0088,2405199,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0089,0549179,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0090,0549123,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0091,0549128,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0092,0549133,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0093,0549175,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0094,0239982,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0095,0549178,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0096,0549177,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0097,0549172,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0098,0549173,2,2,2,2,2,2,4,2,1,2,0.0,
11,01,07,04,00201,0099,0549174,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0100,0549140,2,2,2,2,2,2,1,2,1,2,0.0,
11,01,07,04,00201,0101,0549134,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0102,0549132,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0103,0549137,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0104,0549129,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0105,0549126,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0106,0549127,2,2,2,2,2,2,1,2,1,1,0.0,
11,01,07,04,00201,0107,0549136,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0108,0549161,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0109,0549164,2,2,2,2,2,2,4,2,1,2,0.0,
11,01,07,04,00201,0110,0889066,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0111,0889020,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0112,2772123,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,07,04,00201,0113,0549130,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0114,0549163,2,2,2,2,1,2,4,2,1,2,0.0,
11,01,07,04,00201,0115,0549170,2,1,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00201,0116,0549165,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0117,0549167,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0118,0549166,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0119,0549169,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0120,0549168,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0121,2405190,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0122,2405189,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0123,2405180,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0124,0549135,2,2,2,2,2,2,1,2,1,2,0.0,
11,01,07,04,00201,0125,2405192,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0126,2405182,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0127,0549125,2,2,2,2,2,2,1,1,1,1,0.0,
11,01,07,04,00201,0128,2771130,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0129,0549138,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0130,2771134,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00201,0131,3429170,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00201,0132,2771112,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0133,2771131,2,2,2,2,2,2,1,2,1,2,0.0,
11,01,07,04,00201,0134,2771132,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00201,0135,0239945,2,2,2,2,2,2,1,2,2,2,0.0,
11,01,07,04,00202,0001,0889001,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0002,2770222,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0003,2770223,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0004,0239975,2,2,2,2,2,2,4,1,2,2,2.0,
11,01,07,04,00202,0005,2770225,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0006,2770226,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0007,2770227,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0008,2770228,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0009,2770229,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0010,2770230,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0011,2770232,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0012,2770241,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0013,0239979,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0014,2770236,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0015,2770234,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0016,2770233,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0017,2770237,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0018,2770238,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0019,2770239,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0020,2770240,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0021,2770242,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0022,2770243,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0023,2770244,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0024,2770245,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0025,2770246,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0026,2770247,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0027,2770248,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0028,2770249,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0029,2770250,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0030,2770251,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0031,3127923,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0032,2770252,2,1,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0033,3127940,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0034,3127919,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0035,3127921,2,2,2,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0036,3127920,2,2,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0037,3127866,2,1,1,2,2,2,4,2,2,2,2.0,
11,01,07,04,00202,0038,3127909,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0039,3127907,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0040,3127910,2,1,1,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0041,3127912,2,2,1,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0042,3127911,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0043,2770257,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0044,2770256,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0045,0889010,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0046,2770259,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0047,2770253,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0048,2770258,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0049,0889004,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0050,0889003,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0051,3127916,2,2,1,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0052,3127917,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0053,3127914,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0054,3127918,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0055,0889009,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0056,3127901,2,2,2,2,2,2,7,2,2,2,1.0,
11,01,07,04,00202,0057,3127903,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0058,3127906,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0059,3127905,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0060,3127908,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0061,3127904,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0062,3127902,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0063,3127952,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0064,3128220,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0065,3128219,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0066,3127955,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0067,3127954,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0068,3127880,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0069,3127870,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0070,3127872,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0071,3127874,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0072,3127871,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0073,2405040,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0074,3128213,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0075,3128216,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0076,3127929,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0077,3127926,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0078,3128215,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0079,3127927,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0080,2405039,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0081,3127932,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0082,3127935,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0083,3127938,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0084,3128218,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0085,3127933,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0086,3127934,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0087,3127937,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0088,3127930,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0089,2405037,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0090,3128217,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0091,3127939,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0092,3127924,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0093,3126992,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0094,3126999,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0095,3126985,2,2,2,2,2,2,7,1,2,2,0.0,
11,01,07,04,00202,0096,3126989,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0097,3126996,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0098,3127950,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0099,3127000,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0100,2405038,2,2,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0101,3126990,2,2,2,2,1,2,4,2,2,2,0.0,
11,01,07,04,00202,0102,3127925,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0103,3126991,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0104,3126988,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0105,3127941,2,1,1,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0106,3127942,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0107,3127945,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0108,3126987,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0109,3127949,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0111,3127943,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0112,3127948,2,1,1,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0113,3127960,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0114,3127953,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0115,3127946,2,2,2,2,1,2,4,2,2,2,0.0,
11,01,07,04,00202,0116,3127947,2,2,2,2,2,2,4,1,2,2,0.0,
11,01,07,04,00202,0117,3127957,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0118,3127958,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0119,3127876,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0120,3127878,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0121,3127956,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0125,0549162,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0126,3127877,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0127,0239980,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0130,0889078,2,2,2,2,2,2,7,2,2,2,0.0,
11,01,07,04,00202,0131,3126994,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0132,3126995,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0133,3127875,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0134,3127931,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0135,3128214,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0137,3126982,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0138,3126981,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00202,0139,3126984,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0140,3127873,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0142,0239978,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0143,0239903,2,2,2,2,1,2,4,2,2,2,0.0,
11,01,07,04,00202,0144,0239902,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0145,0239901,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0146,0239977,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0147,3127861,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00202,0148,0239976,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0001,2405147,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0002,2405142,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0003,2405146,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0004,2405143,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0005,2405156,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0006,2405149,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0007,2405150,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0008,2405160,2,1,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0009,2405152,2,1,1,2,2,2,7,2,2,2,1.0,
11,01,07,04,00203,0010,2405157,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0011,2405148,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0012,2405144,2,2,2,2,2,2,7,2,2,2,1.0,
11,01,07,04,00203,0013,2405154,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0014,2405153,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0015,2405158,2,1,1,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0016,3126974,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0017,3126972,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0018,3126973,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0019,3126976,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0020,2405151,2,1,1,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0021,3126977,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0022,3126978,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0023,3126975,2,2,2,2,1,2,4,2,2,2,1.0,
11,01,07,04,00203,0024,3126970,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0025,0239974,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0026,2405159,2,1,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0027,3126971,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0028,3126968,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0029,3126980,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0030,2405155,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0031,2405133,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0032,2405132,2,2,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0033,2405140,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0034,2405131,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0035,2405136,2,1,2,2,2,2,3,1,2,2,11.0,
11,01,07,04,00203,0036,0239999,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,07,04,00203,0037,2405134,2,1,2,2,2,2,4,1,2,2,1.0,
11,01,07,04,00203,0038,3126962,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0039,2405122,2,2,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0040,2405129,2,1,2,2,2,2,4,2,2,2,1.0,
11,01,07,04,00203,0041,2405130,2,2,2,2,2,2,4,1,2,2,1.0,
