TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P023_01,P023_04,P023_07
02,01,06,06,00100,0049,3123008,1,2.0,010116
02,01,06,06,00100,0050,3123334,1,3.0,010116
02,01,06,06,00100,0050,3123334,2,2.0,010116
02,01,06,06,00100,0050,3123334,3,1.0,010116
02,01,06,06,00100,0051,3123011,1,0.5,010116
02,01,06,06,00100,0052,3123010,1,0.75,010116
02,01,06,06,00100,0054,3123014,1,1.0,010116
02,01,06,06,00100,0055,3123013,1,1.0,010116
02,01,06,06,00100,0055,3123013,2,0.5,010116
02,01,06,06,00100,0056,3123009,1,17.0,010116
02,01,06,06,00100,0063,3123356,1,2.0,010602
02,01,06,06,00100,0111,2993195,1,2.0,010114
02,01,06,06,00100,0111,2993195,2,21.0,010109
02,01,06,06,00100,0119,3123335,1,1.0,010116
02,01,06,06,00200,0112,2990820,1,0.2,010604
02,01,06,06,00302,0053,2622867,1,30.0,010114
02,01,06,06,00302,0054,3669797,1,5.0,010609
02,01,06,06,00302,0058,3123230,1,4.0,010607
02,01,06,06,00302,0074,3668578,1,0.5,010609
02,01,06,07,00101,0001,2990719,1,0.5,010606
02,01,06,07,00101,0001,2990719,2,0.5,010603
02,01,06,07,00101,0003,2993375,1,0.25,010606
02,01,06,07,00101,0004,2993373,1,0.5,010606
02,01,06,07,00101,0013,2993372,1,1.0,010606
02,01,06,07,00101,0026,2993371,1,1.5,010606
02,01,06,07,00101,0105,3123039,1,0.8,010606
02,01,06,07,00102,0001,2991851,1,0.75,010606
02,01,06,07,00102,0004,2991399,1,1.0,010606
02,01,06,07,00102,0004,2991399,2,0.5,010606
02,01,06,07,00102,0013,3123318,1,0.25,010606
02,01,06,07,00102,0017,3123314,1,2.0,010114
02,01,06,07,00102,0034,2993397,1,0.8,010601
02,01,06,07,00102,0034,2993397,2,0.8,010601
02,01,06,07,00102,0053,3123138,1,2.0,010601
02,01,06,07,00102,0053,3123138,2,1.0,010605
02,01,06,07,00102,0061,3123127,1,3.0,010114
02,01,06,07,00102,0065,3123123,1,1.5,010601
02,01,06,07,00102,0110,2991879,1,17.0,010601
02,01,06,07,00102,0129,2990435,1,10.0,010114
02,01,06,07,00102,0137,2990438,1,33.0,010609
02,01,06,08,00101,0007,2993007,1,20.0,010602
02,01,06,08,00101,0011,2993011,1,200.0,010602
02,01,06,08,00101,0012,2993012,1,6.0,010602
02,01,06,08,00101,0015,2993015,1,15.0,010602
02,01,06,08,00101,0020,2993020,1,30.0,010602
02,01,06,08,00101,0025,2993045,1,15.0,010602
02,01,06,08,00101,0027,2993047,1,6.0,010602
02,01,06,08,00101,0029,2993049,1,2.0,010602
02,01,06,08,00101,0030,2993050,1,1.0,010609
02,01,06,08,00101,0031,2993051,1,20.0,010609
02,01,06,08,00101,0032,2993052,1,25.0,010609
02,01,06,08,00101,0038,2993058,1,1.5,010609
02,01,06,08,00101,0040,2993060,1,3.0,010602
02,01,06,08,00101,0043,2993063,1,10.0,010602
02,01,06,08,00101,0050,2993070,1,1.0,010602
02,01,06,08,00101,0060,2993080,1,17.0,010602
02,01,06,08,00101,0061,2993163,1,15.0,010602
02,01,06,08,00101,0066,2993168,1,6.0,010602
02,01,06,08,00101,0067,2993169,1,6.0,010602
02,01,06,08,00101,0076,2993178,1,4.0,010602
02,01,06,08,00101,0078,2993180,1,40.0,010602
02,01,06,08,00101,0079,2994061,1,0.0,010602
02,01,06,08,00101,0080,2994062,1,20.0,010602
02,01,06,08,00101,0083,2994065,2,2.0,010602
02,01,06,08,00101,0083,2994065,1,6.0,010609
02,01,06,08,00101,0084,2994066,1,15.0,010602
02,01,06,08,00101,0090,2994072,1,15.0,010602
02,01,06,08,00102,0007,2990007,1,2.0,010602
02,01,06,08,00102,0011,2990011,1,10.0,010602
02,01,06,08,00102,0013,2990013,1,12.0,010602
02,01,06,08,00102,0015,2990015,1,1.5,010602
02,01,06,08,00102,0016,2990016,1,1.0,010602
02,01,06,08,00102,0018,2990018,1,3.0,010602
02,01,06,08,00102,0020,2990020,1,10.0,010602
02,01,06,08,00102,0023,2990023,1,60.0,010609
02,01,06,08,00102,0026,2990026,1,10.0,010609
02,01,06,08,00102,0033,2990033,1,3.0,010602
02,01,06,08,00102,0036,2990036,1,2.0,010602
02,01,06,08,00102,0038,2990038,1,20.0,010609
02,01,06,08,00102,0058,2994886,1,2.0,010602
02,01,06,08,00102,0065,2994896,1,2.0,010602
02,01,06,09,00102,0026,2931619,1,2.0,010612
02,01,06,09,00102,0058,2931747,1,2.0,010612
02,01,06,09,00103,0011,2931331,1,4.0,010612
02,01,06,09,00200,0061,3425452,1,5.0,220402
02,01,06,09,00200,0066,2869589,1,20.0,010114
02,01,06,09,00301,0076,2931704,1,7.0,220402
02,01,06,09,00302,0047,2990867,1,2.0,010521
02,01,06,09,00500,0037,3005862,1,10.0,240301
02,01,06,09,00601,0010,3008630,1,2.25,010109
02,01,06,09,00601,0057,3008610,1,0.5,220506
02,01,06,09,00601,0078,3008616,1,0.5,060309
02,01,06,09,00601,0086,3008628,1,3.0,010109
02,01,06,09,00701,0018,3426510,1,12.0,010610
02,01,06,09,00701,0066,2936025,1,2.0,010603
02,01,06,09,00701,0071,3005810,1,1.0,010604
02,01,06,09,00702,0002,2869047,1,8.0,010120
02,01,06,09,00702,0042,0578143,1,79.5,010602
02,01,06,09,00702,0043,3009036,1,20.0,010603
02,01,06,09,00702,0051,3005890,1,25.0,010601
02,01,06,09,00702,0056,3425436,1,3.0,010602
02,01,06,09,00702,0079,0578148,1,4.0,010606
02,01,06,09,00703,0035,2869473,1,2.0,010604
02,01,06,09,00703,0068,2869418,1,1.0,010606
02,01,06,09,00703,0077,2400415,2,12.0,010601
02,01,06,09,00703,0077,2400415,3,6.0,010601
02,01,06,09,00703,0077,2400415,1,7.0,010601
02,01,06,09,00703,0085,2400413,2,0.5,010604
02,01,06,09,00703,0085,2400413,3,1.0,010604
02,01,06,09,00703,0085,2400413,1,2.0,010604
02,01,06,09,00703,0089,2869474,1,4.0,010514
02,01,06,09,00801,0002,2865111,1,8.0,010114
02,01,06,09,00802,0025,2864921,1,2.0,010605
02,01,06,09,00802,0051,2864926,1,5.0,010605
02,01,06,09,00802,0063,2864820,1,12.0,010117
02,01,06,09,00802,0086,2864731,1,8.0,010607
02,01,06,09,00802,0097,2862019,1,12.0,010606
02,01,06,09,00802,0100,2862020,1,12.0,010114
02,01,06,09,00802,0125,2862026,1,2.0,999999
02,01,06,09,00803,0013,2869056,1,30.0,010114
02,01,06,09,00803,0030,2869188,1,2.0,010521
02,01,06,09,00803,0036,2869021,1,4.0,220201
02,01,06,09,00803,0044,2869037,1,2.5,060308
02,01,06,09,00803,0054,2869180,1,6.0,010114
02,01,06,09,00803,0055,2869179,1,14.0,060308
02,01,06,09,00803,0065,2869175,1,15.0,010605
02,01,06,09,00803,0066,2869166,1,4.0,010109
02,01,06,09,00803,0071,2869161,1,8.0,010105
02,01,06,09,00804,0051,3426962,1,9.0,010604
02,01,06,09,00804,0079,3426971,1,10.0,220803
02,01,06,09,00901,0017,2869294,1,0.5,010608
02,01,06,09,00901,0062,2869211,1,3.0,060701
02,01,06,09,01100,0007,3009019,1,36.0,999999
02,01,06,09,01201,0009,2864773,1,2.0,010601
02,01,06,09,01201,0087,2864794,1,1.0,010601
02,01,06,09,01202,0023,2862089,1,2.0,010605
02,01,06,09,01202,0079,2869141,2,30.0,010114
02,01,06,09,01202,0079,2869141,1,10.0,010114
02,01,06,09,01300,0122,2865075,1,8.0,010608
02,01,06,09,01400,0008,3200979,1,3.0,060802
02,01,06,09,01400,0023,2938302,1,1.0,130301
02,01,06,09,01400,0025,2938311,1,2.0,010114
02,01,06,09,01400,0045,2938317,1,0.012,200101
02,01,06,09,01400,0052,2938320,1,6.0,010309
02,01,06,09,01400,0059,3200996,1,1.0,060312
02,01,06,09,01400,0071,3200945,1,2.0,060805
02,01,06,09,01400,0073,2938283,1,3.0,060805
02,01,06,09,01400,0078,2938299,1,2.0,060805
02,01,06,09,01400,0080,2938297,1,1.0,220807
02,01,06,09,01400,0083,2938291,1,0.5,220804
02,01,06,09,01400,0088,2938309,1,3.0,060805
02,01,06,09,01400,0091,2865076,1,6.0,060805
02,01,06,09,01400,0104,2864708,1,10.0,160604
02,01,06,10,00100,0004,1713782,1,0.0128,010601
02,01,06,10,00100,0017,1713790,1,25.0,010609
02,01,06,10,00100,0022,1713795,1,2.0,010604
02,01,06,10,00100,0028,2991760,1,8.0,010605
02,01,06,10,00100,0042,2915472,1,1.0,010604
02,01,06,10,00100,0043,2915468,1,133.0,010602
02,01,06,10,00100,0056,2915476,1,1.0,010611
02,01,06,10,00100,0059,2014781,1,6.0,010609
02,01,06,10,00100,0059,2014781,2,50.0,010601
02,01,06,10,00100,0081,1702534,1,0.0,010611
02,01,06,10,00100,0081,1702534,2,50.0,010120
02,01,06,10,00100,0091,1702544,1,0.5,999999
02,01,06,11,00100,0001,3124161,1,40.0,010605
02,01,06,11,00100,0002,3124162,1,1.0,010605
02,01,06,11,00100,0013,3124173,1,70.0,010605
02,01,06,11,00100,0014,3124174,1,80.0,010602
02,01,06,11,00100,0017,3124178,1,8.0,010602
02,01,06,11,00100,0018,3124179,1,2.0,010602
02,01,06,11,00100,0019,3124180,1,20.0,010602
02,01,06,11,00100,0023,3124304,1,5.0,010602
02,01,06,11,00100,0029,3124310,1,50.0,010602
02,01,06,11,00100,0030,3124311,1,5.0,010602
02,01,06,11,00100,0042,3124323,1,3.0,010602
02,01,06,11,00100,0044,3124325,1,2.0,010602
02,01,06,11,00100,0045,3124326,1,4.0,010609
02,01,06,11,00100,0046,3124327,1,2.5,010602
02,01,06,11,00100,0048,3124329,1,80.0,010602
02,01,06,11,00100,0052,3124333,1,5.0,010602
02,01,06,11,00100,0055,3124336,1,5.0,010602
02,01,06,11,00100,0059,3124340,1,2.0,010602
02,01,06,11,00100,0064,3124385,1,14.0,010605
02,01,06,11,00100,0065,3124386,1,4.0,010602
02,01,06,11,00100,0069,3124390,1,4.0,010610
02,01,06,11,00100,0069,3124390,2,30.0,010602
02,01,06,11,00100,0072,3124393,1,50.0,010602
02,01,06,11,00100,0075,3124396,1,20.0,010602
02,01,06,11,00100,0076,3124397,1,10.0,010605
02,01,06,11,00100,0083,2401884,1,7.0,010605
02,01,06,11,00100,0084,2401885,1,18.0,010602
02,01,06,11,00100,0085,2401886,1,20.0,010601
02,01,06,11,00100,0087,2401888,1,4.0,010605
02,01,06,12,00101,0001,2959754,1,1.0,220803
02,01,06,12,00101,0004,2959750,1,6.0,220807
02,01,06,12,00101,0004,2959750,2,6.0,220807
02,01,06,12,00101,0009,2401390,1,1.5,220804
02,01,06,12,00101,0010,2959743,1,0.5,220803
02,01,06,12,00101,0011,2401387,1,2.0,220802
02,01,06,12,00101,0012,2401386,1,30.0,220803
02,01,06,12,00101,0014,2401385,1,10.0,010312
02,01,06,12,00101,0015,2401384,1,1.0,220803
02,01,06,12,00101,0016,2401383,1,20.0,010312
02,01,06,12,00101,0021,2401919,1,10.0,220804
02,01,06,12,00101,0022,2401918,1,1.5,220803
02,01,06,12,00101,0027,2959742,1,2.5,220803
02,01,06,12,00101,0029,2959741,1,10.0,220803
02,01,06,12,00101,0030,2959748,1,7.0,220803
02,01,06,12,00101,0034,2401902,1,5.0,220803
02,01,06,12,00101,0035,2401903,1,1.0,220801
02,01,06,12,00101,0035,2401903,2,0.75,220801
02,01,06,12,00101,0036,2959747,2,2.0,060611
02,01,06,12,00101,0036,2959747,1,3.0,060611
02,01,06,12,00101,0037,2959744,1,1.0,220803
02,01,06,12,00101,0041,2401957,1,3.0,999999
02,01,06,12,00101,0065,2036793,2,45.0,010701
02,01,06,12,00101,0065,2036793,1,3.25,220803
02,01,06,12,00101,0068,2036783,1,11.0,220801
02,01,06,12,00101,0068,2036783,2,10.0,220801
02,01,06,12,00101,0107,2036779,1,15.0,010609
02,01,06,12,00101,0110,2036772,2,30.0,220807
02,01,06,12,00101,0110,2036772,1,8.0,060312
02,01,06,12,00101,0118,2767318,1,2.0,010609
02,01,06,12,00101,0136,3064602,1,5.0,220801
02,01,06,12,00101,0145,2401389,1,1.0,220803
02,01,06,12,00101,0147,2401912,1,4.0,220801
02,01,06,12,00102,0005,0648791,1,0.5,010201
02,01,06,12,00102,0006,0648620,1,1.0,220105
02,01,06,12,00102,0011,0648619,1,0.5,220105
02,01,06,12,00102,0029,0648800,1,2.0,220804
02,01,06,12,00102,0030,0648603,1,20.0,220503
02,01,06,12,00102,0033,0648607,1,1.0,010513
02,01,06,12,00102,0036,0648606,1,7.0,220105
02,01,06,12,00102,0039,0648609,1,3.0,060804
02,01,06,12,00102,0053,0648635,1,4.0,010206
02,01,06,12,00102,0078,0927210,1,1.0,060405
02,01,06,12,00102,0081,0927207,1,30.0,999999
02,01,06,12,00102,0084,0927204,1,3.5,220101
02,01,06,12,00102,0087,0927202,1,0.5,220105
02,01,06,12,00102,0096,0927392,1,4.0,060804
02,01,06,12,00102,0111,0927377,1,25.0,220906
02,01,06,12,00102,0115,0927373,1,7.0,220104
02,01,06,12,00102,0121,0927367,1,2.0,220105
02,01,06,12,00102,0124,0927364,1,1.0,060805
02,01,06,12,00102,0125,0927363,1,5.0,060614
02,01,06,12,00102,0127,2930945,2,0.5,010521
02,01,06,12,00102,0127,2930945,1,0.5,010521
02,01,06,12,00103,0013,3000908,1,4.0,220710
02,01,06,12,00103,0025,3000862,1,16.0,220104
02,01,06,12,00103,0028,3000917,1,5.0,010702
02,01,06,12,00103,0028,3000917,2,2.0,010702
02,01,06,12,00103,0028,3000917,3,10.0,010702
02,01,06,12,00103,0056,3000898,1,10.0,220105
02,01,06,12,00103,0072,3000992,1,3.0,060907
02,01,06,12,00103,0074,3000999,1,2.5,010702
02,01,06,12,00104,0001,2930863,1,4.0,220105
02,01,06,12,00104,0009,2930776,1,8.0,220105
02,01,06,12,00104,0010,3489817,1,15.0,220105
02,01,06,12,00104,0028,2930761,1,20.0,220401
02,01,06,12,00104,0037,2930812,1,1.0,220805
02,01,06,12,00104,0053,2954134,1,4.0,220101
02,01,06,12,00104,0059,2954132,1,30.0,220402
02,01,06,12,00104,0062,2954121,1,7.0,220102
02,01,06,12,00104,0063,2930804,1,0.25,060601
02,01,06,12,00104,0068,2954137,1,0.75,060601
02,01,06,12,00104,0069,2954130,1,1.0,060805
02,01,06,12,00104,0078,3489808,1,3.0,010514
02,01,06,12,00104,0080,3489805,1,0.5,140205
02,01,06,12,00104,0089,3207839,1,2.5,220804
02,01,06,12,00104,0090,3207838,1,30.0,220401
02,01,06,12,00104,0091,3207833,1,30.0,220401
02,01,06,12,00105,0089,3489835,1,2.0,220105
02,01,06,12,00106,0004,3489918,1,8.0,010609
02,01,06,12,00106,0017,3489904,1,5.0,010701
02,01,06,12,00106,0019,3489902,1,3.0,010609
02,01,06,12,00106,0020,3489901,1,14.0,010609
02,01,06,12,00106,0061,3007803,1,1.0,010609
02,01,06,12,00106,0063,3007805,1,50.0,010609
02,01,06,12,00106,0065,3007807,1,2.0,010609
02,01,06,12,00106,0090,3489654,1,1.0,220105
02,01,06,12,00106,0091,3489657,1,17.0,220105
02,01,06,12,00106,0092,3489658,1,25.0,220808
02,01,07,01,00101,0012,2600434,1,5.0,010704
02,01,07,01,00101,0031,3368896,1,8.0,220101
02,01,07,01,00101,0037,3366097,1,20.0,010702
02,01,07,01,00101,0070,3368869,1,30.0,200601
02,01,07,01,00102,0004,0269679,1,30.0,010704
02,01,07,01,00102,0005,0269678,1,3.0,010704
02,01,07,01,00102,0018,0269665,1,3.0,010704
02,01,07,01,00102,0020,0269664,1,7.5,010704
02,01,07,01,00102,0077,0269728,1,20.0,010306
02,01,07,01,00200,0074,2771274,1,1.5,010705
02,01,07,01,00200,0081,0270123,1,2.5,010702
02,01,07,01,00302,0007,2401772,1,1.0,010702
02,01,07,01,00302,0011,2401768,1,1.5,010702
02,01,07,01,00302,0068,2920781,1,50.0,010702
02,01,07,01,00401,0007,2992160,1,3.0,010703
02,01,07,01,00401,0010,2992157,1,24.0,010703
02,01,07,01,00401,0012,2992155,1,5.0,010703
02,01,07,01,00401,0018,2992149,1,1.0,010703
02,01,07,01,00401,0019,2992150,1,0.5,010201
02,01,07,01,00401,0021,2992146,1,1.0,010703
02,01,07,01,00401,0023,2992144,1,1.5,010703
02,01,07,01,00401,0026,2992142,1,10.0,010703
02,01,07,01,00401,0085,0270045,1,5.0,010202
02,01,07,01,00401,0090,0270049,1,0.5,010703
02,01,07,01,00401,0095,0520280,1,4.0,010705
02,01,07,01,00402,0017,2995547,1,2.0,999999
02,01,07,01,00402,0044,2995505,1,1.0,010701
02,01,07,01,00402,0067,2995486,1,3.0,220804
02,01,07,01,00402,0067,2995486,2,1.0,220804
02,01,07,01,00402,0070,2995483,1,10.0,010706
02,01,07,01,00402,0070,2995483,2,7.0,010707
02,01,07,01,00500,0001,3368829,1,2.0,220802
02,01,07,01,00500,0012,3369350,1,2.0,220804
02,01,07,01,00500,0021,3369343,1,2.0,060404
02,01,07,01,00500,0025,3367399,1,1.0,220201
02,01,07,01,00500,0088,3369221,1,1.0,010201
02,01,07,01,00700,0017,2997426,1,1.0,010703
02,01,07,01,00700,0034,2993588,1,9.0,010704
02,01,07,01,00700,0036,2997421,1,1.0,220804
02,01,07,01,00900,0007,2994667,1,4.0,010705
02,01,07,01,00900,0009,2994669,1,2.0,010703
02,01,07,01,00900,0012,2994672,1,4.0,220101
02,01,07,01,00900,0014,2994674,1,0.25,010703
02,01,07,01,00900,0016,2994676,1,1.0,010703
02,01,07,01,00900,0040,2997300,1,2.5,010703
02,01,07,01,00900,0065,2997485,1,2.0,220804
02,01,07,01,00900,0067,2997487,1,2.0,220804
02,01,07,01,01002,0002,2997320,1,1.0,220802
02,01,07,01,01002,0006,2997316,1,1.0,220508
02,01,07,01,01002,0008,2997314,1,2.0,010705
02,01,07,01,01002,0030,2997348,1,20.0,010612
02,01,07,01,01002,0093,2997333,1,20.0,010702
02,01,07,01,01101,0055,0943647,1,1.5,010702
02,01,07,01,01101,0063,0943651,1,1.0,220804
02,01,07,01,01101,0096,0889095,1,1.25,060901
02,01,07,01,01102,0004,2401579,1,20.0,061105
02,01,07,01,01102,0005,2401580,1,10.0,010702
02,01,07,01,01200,0004,2774764,1,20.0,010707
02,01,07,01,01200,0018,2774778,1,87.0,220101
02,01,07,01,01200,0037,2992289,1,15.0,010707
02,01,07,01,01200,0077,3669019,1,0.75,010703
02,01,07,01,01300,0023,2994643,1,14.5,200308
02,01,07,01,01300,0048,2995917,1,10.0,010203
02,01,07,01,01400,0002,0270032,1,3.0,010702
02,01,07,01,01400,0003,0270027,1,2.0,010702
02,01,07,01,01400,0023,0270111,1,10.0,010704
02,01,07,01,01400,0028,0270117,1,4.0,010706
02,01,07,01,01400,0077,0270031,2,19.9,010702
02,01,07,01,01400,0077,0270031,1,10.0,010206
02,01,07,01,01400,0094,3367348,1,10.0,010702
02,01,07,01,01400,0100,3367364,1,2.0,010702
02,01,07,01,01400,0102,3369261,1,22.0,010702
02,01,07,01,01501,0123,0245784,1,10.0,010306
02,01,07,01,01502,0026,3665441,1,20.0,010705
02,01,07,01,01502,0026,3665441,3,22.0,010704
02,01,07,01,01502,0026,3665441,2,10.0,010205
02,01,07,01,01502,0067,3667014,1,2.0,010702
02,01,07,01,01502,0112,0943700,1,17.5,010704
02,01,07,01,01600,0043,0520362,1,20.0,220101
02,01,07,01,01600,0063,3667031,1,2.5,010702
02,01,07,01,01600,0074,3665599,1,0.5,010702
02,01,07,01,01700,0022,3666759,1,2.0,010705
02,01,07,01,01700,0079,3668642,1,2.0,010702
02,01,07,01,01700,0117,2404819,1,2.0,010705
02,01,07,01,01800,0005,1511691,1,0.5,010705
02,01,07,01,01800,0014,1511687,1,18.0,220102
02,01,07,01,01800,0017,3668104,1,2.0,010705
02,01,07,01,01800,0041,0269715,1,0.5,010705
02,01,07,01,01800,0070,3668038,1,0.5,060417
02,01,07,01,01800,0074,3668043,1,0.16,999999
02,01,07,01,01800,0101,3668108,1,6.0,010707
02,01,07,01,01901,0073,0520390,1,2.5,010612
02,01,07,01,01902,0024,0269601,1,50.0,010612
02,01,07,01,01902,0028,0454637,1,13.0,010707
02,01,07,01,01902,0031,0454634,1,1.0,010707
02,01,07,01,01902,0043,0454622,1,5.0,010703
02,01,07,01,01902,0045,0520320,1,2.0,010703
02,01,07,01,01902,0055,0520310,1,0.5,010703
02,01,07,01,01902,0057,0520308,1,1.0,010703
02,01,07,01,02000,0002,0943702,1,5.5,140304
02,01,07,01,02000,0006,0251565,1,1.0,010707
02,01,07,01,02000,0006,0251565,2,3.0,999999
02,01,07,01,02000,0009,0251578,1,0.0,010702
02,01,07,01,02000,0027,0269784,1,0.5,060601
02,01,07,01,02100,0050,3429075,1,3.0,220901
02,01,07,01,02201,0102,3126841,1,1.0,010520
02,01,07,01,02202,0027,0889107,1,8.0,010702
02,01,07,01,02202,0028,0889105,1,1.0,010705
02,01,07,01,02202,0031,0889103,1,3.0,010520
02,01,07,01,02202,0031,0889103,2,2.0,010520
02,01,07,01,02301,0060,3422559,1,5.0,010703
02,01,07,01,02302,0020,3429068,1,1.5,220901
02,01,07,01,02502,0012,3665407,1,1.5,010702
02,01,07,01,02502,0019,0245777,1,1.5,010702
02,01,07,01,02502,0057,3667182,1,0.5,010702
02,01,07,01,02502,0058,3665405,1,5.5,010702
02,01,07,01,02502,0061,3667084,1,3.5,010702
02,01,07,01,02600,0003,0270015,1,2.0,010702
02,01,07,01,02600,0008,3421984,1,3.0,010702
02,01,07,01,02600,0015,3421993,1,1.5,010702
02,01,07,01,02600,0017,3421995,1,2.0,010702
02,01,07,01,02600,0018,3421997,1,10.0,010702
02,01,07,01,02600,0021,3666503,1,10.5,010702
02,01,07,01,02700,0028,2923459,1,10.0,010702
02,01,07,01,02800,0002,3127803,1,1.0,221003
02,01,07,01,02800,0003,1511610,1,1.0,140111
02,01,07,01,02800,0016,3129678,1,3.0,010705
02,01,07,01,02800,0019,3127820,1,2.0,220804
02,01,07,01,02800,0024,3127824,1,0.5,010702
02,01,07,01,02800,0047,3127833,1,1.0,200304
02,01,07,01,02800,0051,3127855,1,0.75,200304
02,01,07,01,02800,0056,3129622,1,6.0,140307
02,01,07,01,02800,0066,3129652,1,4.5,010702
02,01,07,01,02800,0073,3129668,1,6.0,010704
02,01,07,01,02800,0074,3129660,1,10.0,140304
02,01,07,01,02800,0078,3129669,1,2.0,010705
02,01,07,01,02900,0037,2770321,1,0.25,010702
02,01,07,01,02900,0050,3125323,1,3.0,999999
02,01,07,01,02900,0051,3126881,1,25.0,220602
02,01,07,01,02900,0059,0520210,1,6.0,010520
02,01,07,01,02900,0065,2770328,1,0.0,150101
02,01,07,01,02900,0117,3125350,1,2.5,060112
02,01,07,01,02900,0121,3126887,1,8.0,010702
02,01,07,01,02900,0122,0520203,1,6.0,010702
02,01,07,01,03002,0029,2770457,1,0.5,220301
02,01,07,01,03002,0040,2770443,1,1.0,220506
02,01,07,01,03002,0041,2770444,1,0.0,220506
02,01,07,01,03002,0053,3340688,1,5.0,999999
02,01,07,01,03101,0076,3124534,1,2.0,010706
02,01,07,01,03102,0063,2997733,1,4.0,220106
02,01,07,01,03103,0015,0943726,1,3.0,010705
02,01,07,01,03103,0022,3126363,1,9.0,010706
02,01,07,01,03103,0052,3126391,1,2.0,010701
02,01,07,01,03103,0054,3126395,1,1.0,010701
02,01,07,01,03104,0001,2999566,1,20.0,140116
02,01,07,01,03104,0080,3340698,1,30.0,220602
02,01,07,01,03104,0102,2999827,1,20.0,221001
02,01,07,01,03200,0099,2997846,1,5.0,220805
02,01,07,01,03301,0038,3124719,1,15.0,220101
02,01,07,01,03302,0103,0549406,1,10.0,010706
02,01,07,01,03302,0105,2999678,1,42.0,010706
02,01,07,02,00102,0007,2922246,1,1.0,999999
02,01,07,02,00102,0008,2922245,1,1.25,999999
02,01,07,02,00102,0082,2927315,1,3.5,220804
02,01,07,02,00102,0083,2927305,1,1.0,060608
02,01,07,02,00102,0088,2927319,1,4.0,010701
02,01,07,02,00200,0003,2928045,1,1.5,060606
02,01,07,02,00200,0004,2928043,1,1.0,220801
02,01,07,02,00200,0009,2928047,1,5.0,010705
02,01,07,02,00200,0010,2928049,1,30.0,010705
02,01,07,02,00200,0015,2928059,1,6.0,220106
02,01,07,02,00200,0030,2928070,1,2.0,220602
02,01,07,02,00200,0035,2928371,1,2.0,060610
02,01,07,02,00200,0053,2928067,1,4.0,220602
02,01,07,02,00200,0088,2928643,1,12.0,060811
02,01,07,02,00200,0099,2928610,1,6.0,010701
02,01,07,02,00300,0002,3129005,1,2.0,060802
02,01,07,02,00300,0004,3129955,1,1.0,060802
02,01,07,02,00300,0007,3129948,1,4.0,010705
02,01,07,02,00300,0064,3126626,1,1.0,220506
02,01,07,02,00500,0022,3125903,1,0.25,060408
02,01,07,02,00700,0005,3069087,1,0.0,220508
02,01,07,02,00802,0038,3427365,1,1.0,010203
02,01,07,02,00802,0062,3129139,1,12.0,220804
02,01,07,02,00900,0002,3121352,1,2.0,010203
02,01,07,02,00900,0004,3121351,1,1.5,140205
02,01,07,02,00900,0007,3121343,1,5.0,010203
02,01,07,02,00900,0017,3427266,1,1.0,220804
02,01,07,02,00900,0029,3427264,1,2.35,010203
02,01,07,02,00900,0030,3427261,1,0.25,010203
02,01,07,02,00900,0030,3427261,2,5.0,010203
02,01,07,02,00900,0031,3427367,1,10.0,220805
02,01,07,02,00900,0032,3120182,1,1.0,010203
02,01,07,02,00900,0055,3120181,1,1.0,010203
02,01,07,02,00900,0062,3428347,1,10.0,010206
02,01,07,02,00900,0067,3428350,1,10.0,130701
02,01,07,02,00900,0068,3428348,1,58.5,010701
02,01,07,02,01001,0001,0092290,1,20.0,999999
02,01,07,02,01001,0005,3420660,1,20.0,010701
02,01,07,02,01001,0007,3420651,1,8.0,010701
02,01,07,02,01001,0021,3420683,1,5.0,010701
02,01,07,02,01001,0032,3420678,1,5.0,010701
02,01,07,02,01001,0038,3420670,1,1.0,200111
02,01,07,02,01001,0056,2994415,1,20.0,010701
02,01,07,02,01001,0127,3121518,1,5.0,010201
02,01,07,02,01001,0140,3429211,1,6.0,010701
02,01,07,02,01001,0141,3428371,1,4.0,010701
02,01,07,02,01001,0142,3121513,1,10.0,220801
02,01,07,02,01002,0008,3420630,1,2.0,010705
02,01,07,02,01002,0092,3420780,1,2.5,010701
02,01,07,02,01002,0094,3420763,1,5.0,010701
02,01,07,02,01005,0504,3122559,1,3.0,010203
02,01,07,02,01005,0523,3122551,1,0.5,010203
02,01,07,02,01005,0525,3427247,1,4.0,010203
02,01,07,02,01005,0528,3122560,1,1.0,010203
02,01,07,02,01006,0059,3428081,1,1.0,140205
02,01,07,02,01102,0033,2418009,1,1.0,060304
02,01,07,02,01102,0095,0523346,1,4.0,999999
02,01,07,02,01200,0032,3423219,1,3.0,010201
02,01,07,02,01200,0052,3423208,1,5.0,999999
02,01,07,02,01200,0092,3423202,1,3.0,010701
02,01,07,02,01302,0012,2981930,1,2.0,220205
02,01,07,02,01400,0018,0523209,1,20.0,140306
02,01,07,02,01501,0023,2912091,1,50.0,010705
02,01,07,02,01602,0038,1746422,1,14.0,220805
02,01,07,02,01701,0002,2984442,1,8.0,010701
02,01,07,02,01701,0022,3122581,1,3.0,010701
02,01,07,02,01800,0017,3427184,2,5.0,010203
02,01,07,02,01800,0017,3427184,1,1.0,010203
02,01,07,02,01800,0026,3424645,1,1.0,010203
02,01,07,02,01800,0073,3121464,1,10.0,010701
02,01,07,02,01800,0074,3121463,1,1.0,010701
02,01,07,02,01901,0023,3124355,1,2.0,220106
